gene_id	ref_id
MSTRG.14239	Solyc06g062330.3
MSTRG.14240	Solyc06g062350.4
MSTRG.14241	Solyc06g062360.3
MSTRG.14242	Solyc06g062370.4
MSTRG.14243	Solyc06g062380.3
MSTRG.14244	Solyc06g062390.3
MSTRG.14245	Solyc06g062400.2
MSTRG.14246	Solyc06g062420.4
MSTRG.14247	Solyc06g062430.3
MSTRG.14248	Solyc06g062440.4
MSTRG.14249	Solyc06g062450.3
MSTRG.14250	Solyc06g062460.3
MSTRG.14252	Solyc06g062480.4
MSTRG.14253	Solyc06g062490.3
MSTRG.14254	Solyc06g062500.4
MSTRG.14255	Solyc06g062510.3
MSTRG.14256	Solyc06g062520.1
MSTRG.14257	Solyc06g062530.4
MSTRG.14259	lnc_RNA:Solyc06r031250.1
MSTRG.14260	Solyc06g062560.2
MSTRG.14262	Solyc06g062580.3
MSTRG.14263	Solyc06g062590.4
MSTRG.14266	Solyc06g062620.2
MSTRG.14267	Solyc06g062630.2
MSTRG.14268	Solyc06g062640.1
MSTRG.14269	Solyc06g062650.1
MSTRG.14270	Solyc06g062660.4
MSTRG.14271	Solyc06g062670.3
MSTRG.14272	lnc_RNA:Solyc06r031260.1
MSTRG.14273	Solyc06g062680.3
MSTRG.14274	Solyc06g062690.4
MSTRG.14275	Solyc06g062700.3
MSTRG.14276	lnc_RNA:Solyc06r031270.1
MSTRG.14277	Solyc06g062720.2
MSTRG.14278	Solyc06g062730.2
MSTRG.14279	Solyc06g062760.3
MSTRG.14280	Solyc06g062765.1
MSTRG.14281	Solyc06g062780.4
MSTRG.14282	Solyc06g062790.3
MSTRG.14285	Solyc06g062830.4
MSTRG.14287	Solyc06g062860.4
MSTRG.14288	Solyc06g062880.2
MSTRG.14289	Solyc06g062900.4
MSTRG.14290	Solyc06g062910.2
MSTRG.14292	Solyc06g062920.3
MSTRG.14293	Solyc06g062930.1
MSTRG.14294	Solyc06g062940.4
MSTRG.14295	Solyc06g062950.1
MSTRG.14296	Solyc06g062960.3
MSTRG.14297	Solyc06g062970.3
MSTRG.14298	Solyc06g062990.3
MSTRG.14299	Solyc06g062980.3
MSTRG.14300	Solyc06g063000.3
MSTRG.14301	Solyc06g063010.4
MSTRG.14303	lnc_RNA:Solyc06r031290.1
MSTRG.14304	Solyc06g063060.3
MSTRG.14305	Solyc06g063070.3
MSTRG.14306	lnc_RNA:Solyc06r031300.1
MSTRG.14307	Solyc06g063090.4
MSTRG.14308	Solyc06g063100.3
MSTRG.14309	Solyc06g063110.3
MSTRG.14310	Solyc06g063130.3
MSTRG.14311	Solyc06g063140.4
MSTRG.14314	Solyc06g063180.3
MSTRG.14316	Solyc06g063190.3
MSTRG.14317	Solyc06g063210.3
MSTRG.14318	Solyc06g063220.3
MSTRG.14319	Solyc06g063230.3
MSTRG.14320	lnc_RNA:Solyc06r031320.1
MSTRG.14321	Solyc06g063240.3
MSTRG.14322	Solyc06g063250.3
MSTRG.14323	Solyc06g063260.4
MSTRG.14324	Solyc06g063270.4
MSTRG.14325	Solyc06g063280.1
MSTRG.14326	Solyc06g063290.3
MSTRG.14327	Solyc06g063300.4
MSTRG.14328	lnc_RNA:Solyc06r031340.1
MSTRG.14329	Solyc06g063310.2
MSTRG.14330	Solyc06g063320.3
MSTRG.14331	Solyc06g063330.3
MSTRG.14332	Solyc06g063340.3
MSTRG.14334	Solyc06g063350.1
MSTRG.14335	Solyc06g063370.3
MSTRG.14336	lnc_RNA:Solyc06r031350.1
MSTRG.14337	Solyc06g063410.4
MSTRG.14338	Solyc06g063420.4
MSTRG.14339	Solyc06g063430.2
MSTRG.14340	Solyc06g064430.1
MSTRG.14341	Solyc06g064440.3
MSTRG.14342	lnc_RNA:Solyc06r031360.1
MSTRG.14343	lnc_RNA:Solyc06r031370.1
MSTRG.14344	Solyc06g064450.3
MSTRG.14345	Solyc06g064460.4
MSTRG.14346	Solyc06g064470.4
MSTRG.14347	Solyc06g064490.2
MSTRG.14348	Solyc06g064500.3
MSTRG.14349	Solyc06g064510.2
MSTRG.14350	Solyc06g150126.1
MSTRG.14351	Solyc06g064530.1
MSTRG.14352	Solyc06g064533.1
MSTRG.14353	Solyc06g064550.3
MSTRG.14354	Solyc06g064560.4
MSTRG.14355	Solyc06g064570.3
MSTRG.14356	Solyc06g064610.1
MSTRG.14357	Solyc06g064620.3
MSTRG.14358	Solyc06g064630.3
MSTRG.14360	Solyc06g064640.3
MSTRG.14361	Solyc06g064650.4
MSTRG.14362	Solyc06g064660.4
MSTRG.14363	Solyc06g064720.1
MSTRG.14364	lnc_RNA:Solyc06r031390.1
MSTRG.14365	Solyc06g064730.1
MSTRG.14366	Solyc06g064740.4
MSTRG.14367	Solyc06g064750.1
MSTRG.14368	Solyc06g064760.2
MSTRG.14369	Solyc06g064810.3
MSTRG.14370	Solyc06g064770.1
MSTRG.14371	Solyc06g064790.1
MSTRG.14372	lnc_RNA:Solyc06r031400.1
MSTRG.14373	Solyc06g064800.2
MSTRG.14374	Solyc06g064820.3
MSTRG.14375	Solyc06g064830.3
MSTRG.14377	Solyc06g064890.4
MSTRG.14378	Solyc06g064910.3
MSTRG.14379	Solyc06g064940.3
MSTRG.14380	Solyc06g064960.3
MSTRG.14381	lnc_RNA:Solyc06r031420.1
MSTRG.14383	Solyc06g064990.2
MSTRG.14384	Solyc06g065010.4
MSTRG.14387	Solyc06g065100.3
MSTRG.14389	Solyc06g065170.4
MSTRG.14390	Solyc06g065180.3
MSTRG.14391	Solyc06g065190.1
MSTRG.14392	lnc_RNA:Solyc06r031440.1
MSTRG.14394	Solyc06g065230.3
MSTRG.14395	Solyc06g065240.3
MSTRG.14397	Solyc06g065260.3
MSTRG.14398	Solyc06g065270.4
MSTRG.14399	Solyc06g065290.4
MSTRG.14400	Solyc06g065300.4
MSTRG.14401	Solyc06g065310.3
MSTRG.14402	Solyc06g065320.4
MSTRG.14403	Solyc06g065330.4
MSTRG.14405	Solyc06g065360.3
MSTRG.14406	lnc_RNA:Solyc06r031450.1
MSTRG.14407	Solyc06g065370.3
MSTRG.14408	Solyc06g065380.4
MSTRG.14409	Solyc06g065390.4
MSTRG.14410	Solyc06g065400.3
MSTRG.14411	Solyc06g065410.3
MSTRG.14412	Solyc06g065430.3
MSTRG.14414	Solyc06g065450.3
MSTRG.14415	Solyc06g065460.2
MSTRG.14416	Solyc06g065470.4
MSTRG.14417	Solyc06g065480.4
MSTRG.14418	Solyc06g065490.3
MSTRG.14419	Solyc06g065500.4
MSTRG.14420	Solyc06g065510.4
MSTRG.14421	Solyc06g065520.3
MSTRG.14422	lnc_RNA:Solyc06r031460.1
MSTRG.14423	Solyc06g065530.4
MSTRG.14424	lnc_RNA:Solyc06r031470.1
MSTRG.14425	Solyc06g065540.3
MSTRG.14426	Solyc06g065550.2
MSTRG.14427	Solyc06g065560.2
MSTRG.14428	lnc_RNA:Solyc06r031480.1
MSTRG.14429	Solyc06g065570.3
MSTRG.14430	Solyc06g065580.3
MSTRG.14431	Solyc06g065590.4
MSTRG.14432	Solyc06g065610.3
MSTRG.14433	Solyc06g065640.3
MSTRG.14434	Solyc06g065650.3
MSTRG.14435	Solyc06g065670.4
MSTRG.14436	Solyc06g065660.1
MSTRG.14437	Solyc06g065680.3
MSTRG.14438	Solyc06g065690.3
MSTRG.14439	Solyc06g065700.3
MSTRG.14440	Solyc06g065710.3
MSTRG.14443	Solyc06g065720.1
MSTRG.14444	Solyc06g065730.3
MSTRG.14445	Solyc06g065740.4
MSTRG.14446	Solyc06g065790.1
MSTRG.14447	Solyc06g065800.3
MSTRG.14448	Solyc06g065820.3
MSTRG.14449	Solyc06g150128.1
MSTRG.14451	Solyc06g065840.3
MSTRG.14452	Solyc06g065850.3
MSTRG.14453	Solyc06g065870.3
MSTRG.14454	Solyc06g065900.4
MSTRG.14455	Solyc06g065910.3
MSTRG.14456	Solyc06g065920.4
MSTRG.14457	Solyc06g065930.4
MSTRG.14458	Solyc06g065940.4
MSTRG.14459	Solyc06g065950.4
MSTRG.14460	Solyc06g065960.1
MSTRG.14461	Solyc06g065970.1
MSTRG.14462	Solyc06g065980.3
MSTRG.14464	Solyc06g066030.4
MSTRG.14465	Solyc06g066050.3
MSTRG.14467	Solyc06g066070.1
MSTRG.14468	Solyc06g066080.1
MSTRG.14469	Solyc06g066090.3
MSTRG.14470	Solyc06g066100.3
MSTRG.14471	Solyc06g066110.1
MSTRG.14472	Solyc06g066160.3
MSTRG.14474	Solyc06g066180.4
MSTRG.14475	Solyc06g066190.3
MSTRG.14477	Solyc06g066210.1
MSTRG.14478	lnc_RNA:Solyc06r031530.1
MSTRG.14479	Solyc06g084820.2
MSTRG.14480	lnc_RNA:Solyc06r031540.1
MSTRG.14481	Solyc06g084825.1
MSTRG.14482	Solyc06g066270.1
MSTRG.14483	Solyc06g066300.1
MSTRG.14484	Solyc06g066290.3
MSTRG.14485	lnc_RNA:Solyc06r031550.1
MSTRG.14486	Solyc06g066310.3
MSTRG.14487	Solyc06g066320.3
MSTRG.14488	Solyc06g066330.3
MSTRG.14489	Solyc06g066340.4
MSTRG.14490	Solyc06g066360.3
MSTRG.14492	Solyc06g066370.4
MSTRG.14493	Solyc06g066380.1
MSTRG.14494	Solyc06g066390.3
MSTRG.14495	Solyc06g066400.3
MSTRG.14496	Solyc06g066420.4
MSTRG.14497	Solyc06g066430.3
MSTRG.14498	Solyc06g066440.3
MSTRG.14500	Solyc06g066475.1
MSTRG.14501	Solyc06g066480.1
MSTRG.14502	Solyc06g066490.1
MSTRG.14503	Solyc06g066500.1
MSTRG.14505	Solyc06g066510.1
MSTRG.14506	Solyc06g066520.1
MSTRG.14507	Solyc06g066530.1
MSTRG.14508	Solyc06g066540.1
MSTRG.14509	Solyc06g066550.3
MSTRG.14510	Solyc06g066560.3
MSTRG.14511	Solyc06g066570.4
MSTRG.14512	Solyc06g066580.4
MSTRG.14513	Solyc06g066590.4
MSTRG.14515	Solyc06g066620.4
MSTRG.14516	Solyc06g066630.1
MSTRG.14517	Solyc06g066640.3
MSTRG.14518	Solyc06g066650.4
MSTRG.14519	Solyc06g066660.4
MSTRG.14520	lnc_RNA:Solyc06r031570.1
MSTRG.14521	Solyc06g066670.4
MSTRG.14522	Solyc06g066680.3
MSTRG.14524	Solyc06g066690.4
MSTRG.14525	Solyc06g066700.1
MSTRG.14526	Solyc06g066710.1
MSTRG.14528	lnc_RNA:Solyc06r031590.1
MSTRG.14529	Solyc06g066750.3
MSTRG.14530	Solyc06g066760.3
MSTRG.14531	Solyc06g066770.1
MSTRG.14532	Solyc06g066780.3
MSTRG.14533	Solyc06g066790.3
MSTRG.14534	Solyc06g066800.2
MSTRG.14536	lnc_RNA:Solyc06r031610.1
MSTRG.14537	Solyc06g066820.4
MSTRG.14538	Solyc06g066830.4
MSTRG.14539	Solyc06g066840.3
MSTRG.14540	Solyc06g066853.1
MSTRG.14542	Solyc06g066857.1
MSTRG.14543	Solyc06g066860.2
MSTRG.14545	Solyc06g067860.3
MSTRG.14546	Solyc06g067870.3
MSTRG.14547	Solyc06g067880.3
MSTRG.14548	Solyc06g067890.3
MSTRG.14549	Solyc06g067910.3
MSTRG.14550	Solyc06g067920.3
MSTRG.14551	Solyc06g067940.4
MSTRG.14552	Solyc06g067950.3
MSTRG.14553	Solyc06g067960.3
MSTRG.14554	Solyc06g067970.3
MSTRG.14555	Solyc06g067980.3
MSTRG.14556	Solyc06g067990.3
MSTRG.14557	Solyc06g068000.2
MSTRG.14558	Solyc06g068010.3
MSTRG.14559	Solyc06g068030.3
MSTRG.14560	Solyc06g068020.1
MSTRG.14561	Solyc06g068040.3
MSTRG.14562	Solyc06g068050.3
MSTRG.14563	Solyc06g068055.1
MSTRG.14564	lnc_RNA:Solyc06r031620.1
MSTRG.14565	lnc_RNA:Solyc06r031630.1
MSTRG.14566	Solyc06g068070.2
MSTRG.14567	Solyc06g068080.4
MSTRG.14568	Solyc06g068090.3
MSTRG.14569	Solyc06g068120.4
MSTRG.14570	Solyc06g068130.3
MSTRG.14571	Solyc06g068140.3
MSTRG.14572	Solyc06g068150.3
MSTRG.14573	Solyc06g068160.3
MSTRG.14574	Solyc06g068165.1
MSTRG.14575	Solyc06g068170.2
MSTRG.14577	Solyc06g068200.1
MSTRG.14579	Solyc06g068220.3
MSTRG.14580	Solyc06g068230.4
MSTRG.14581	Solyc06g068240.3
MSTRG.14582	Solyc06g068250.1
MSTRG.14583	Solyc06g068260.3
MSTRG.14584	Solyc06g068270.3
MSTRG.14585	lnc_RNA:Solyc06r031640.1
MSTRG.14587	Solyc06g068290.1
MSTRG.14588	Solyc06g068310.1
MSTRG.14589	Solyc06g068320.3
MSTRG.14590	lnc_RNA:Solyc06r031660.1
MSTRG.14591	Solyc06g068330.1
MSTRG.14592	Solyc06g068340.3
MSTRG.14593	Solyc06g068350.2
MSTRG.14594	Solyc06g068360.3
MSTRG.14595	Solyc06g068370.3
MSTRG.14596	Solyc06g068380.4
MSTRG.14597	Solyc06g068390.1
MSTRG.14598	Solyc06g068400.3
MSTRG.14599	Solyc06g068410.3
MSTRG.14600	Solyc06g068440.4
MSTRG.14601	Solyc06g068450.3
MSTRG.14603	Solyc06g068460.3
MSTRG.14605	lnc_RNA:Solyc06r031690.1
MSTRG.14606	Solyc06g068500.3
MSTRG.14608	Solyc06g068510.1
MSTRG.14609	Solyc06g068520.3
MSTRG.14610	Solyc06g068530.1
MSTRG.14611	Solyc06g068540.3
MSTRG.14612	Solyc06g068550.4
MSTRG.14613	Solyc06g068560.3
MSTRG.14614	Solyc06g068570.4
MSTRG.14615	Solyc06g068590.4
MSTRG.14616	Solyc06g068600.3
MSTRG.14618	lnc_RNA:Solyc06r031700.1
MSTRG.14619	Solyc06g068620.3
MSTRG.14620	Solyc06g068630.4
MSTRG.14621	Solyc06g068640.3
MSTRG.14622	Solyc06g068650.4
MSTRG.14623	Solyc06g068660.3
MSTRG.14624	Solyc06g068670.3
MSTRG.14625	Solyc06g068680.3
MSTRG.14626	Solyc06g068690.4
MSTRG.14628	Solyc06g068720.3
MSTRG.14630	Solyc06g068760.3
MSTRG.14631	Solyc06g068770.3
MSTRG.14633	Solyc06g068790.4
MSTRG.14634	Solyc06g068810.4
MSTRG.14635	Solyc06g068815.1
MSTRG.14636	Solyc06g068820.3
MSTRG.14637	Solyc06g068840.3
MSTRG.14638	Solyc06g068850.4
MSTRG.14639	Solyc06g068853.1
MSTRG.14640	Solyc06g068857.1
MSTRG.14642	Solyc06g068870.3
MSTRG.14643	Solyc06g068880.3
MSTRG.14644	Solyc06g068890.1
MSTRG.14645	Solyc06g068910.3
MSTRG.14646	Solyc06g068920.3
MSTRG.14647	Solyc06g068930.2
MSTRG.14648	Solyc06g068940.4
MSTRG.14649	Solyc06g068950.4
MSTRG.14650	Solyc06g068960.1
MSTRG.14652	Solyc06g068990.4
MSTRG.14653	Solyc06g069000.3
MSTRG.14654	Solyc06g069010.3
MSTRG.14655	Solyc06g069020.4
MSTRG.14657	Solyc06g069030.3
MSTRG.14658	lnc_RNA:Solyc06r031740.1
MSTRG.14660	Solyc06g069060.1
MSTRG.14662	Solyc06g069070.1
MSTRG.14663	Solyc06g069080.3
MSTRG.14664	Solyc06g069090.3
MSTRG.14665	Solyc06g069100.3
MSTRG.14666	Solyc06g069120.3
MSTRG.14667	Solyc06g069130.4
MSTRG.14668	Solyc06g069150.1
MSTRG.14669	Solyc06g069170.4
MSTRG.14670	Solyc06g069180.3
MSTRG.14671	Solyc06g069190.4
MSTRG.14672	Solyc06g069210.3
MSTRG.14673	Solyc06g069230.3
MSTRG.14674	Solyc06g069240.2
MSTRG.14676	lnc_RNA:Solyc06r031770.1
MSTRG.14677	Solyc06g069290.3
MSTRG.14680	Solyc06g069330.3
MSTRG.14682	Solyc06g069350.3
MSTRG.14683	Solyc06g069360.3
MSTRG.14684	Solyc06g069370.4
MSTRG.14685	Solyc06g069380.4
MSTRG.14686	Solyc06g150130.1
MSTRG.14687	Solyc06g069390.4
MSTRG.14688	Solyc06g069400.4
MSTRG.14690	Solyc06g069410.3
MSTRG.14692	Solyc06g069440.3
MSTRG.14693	lnc_RNA:Solyc06r031780.1
MSTRG.14694	Solyc06g069450.4
MSTRG.14695	Solyc06g069460.3
MSTRG.14696	Solyc06g069470.3
MSTRG.14697	Solyc06g069480.3
MSTRG.14698	Solyc06g069490.3
MSTRG.14699	Solyc06g069500.3
MSTRG.14700	Solyc06g069510.3
MSTRG.14701	Solyc06g069520.3
MSTRG.14702	Solyc06g069530.3
MSTRG.14703	Solyc06g069550.1
MSTRG.14704	Solyc06g069560.3
MSTRG.14705	Solyc06g069565.2
MSTRG.14706	Solyc06g069570.3
MSTRG.14707	Solyc06g069580.3
MSTRG.14708	Solyc06g069590.3
MSTRG.14709	Solyc06g069600.3
MSTRG.14710	Solyc06g069620.1
MSTRG.14711	Solyc06g069630.4
MSTRG.14712	Solyc06g069640.3
MSTRG.14713	lnc_RNA:Solyc06r031790.1
MSTRG.14714	Solyc06g069650.4
MSTRG.14718	Solyc06g069700.4
MSTRG.14719	Solyc06g069710.3
MSTRG.14720	lnc_RNA:Solyc06r031810.1
MSTRG.14721	Solyc06g069720.4
MSTRG.14722	Solyc06g069730.3
MSTRG.14723	Solyc06g069740.1
MSTRG.14724	Solyc06g069760.3
MSTRG.14725	Solyc06g069770.3
MSTRG.14726	Solyc06g069780.4
MSTRG.14727	Solyc06g069790.4
MSTRG.14728	Solyc06g069820.4
MSTRG.14729	lnc_RNA:Solyc06r031830.1
MSTRG.14731	Solyc06g069850.3
MSTRG.14732	Solyc06g069860.4
MSTRG.14733	Solyc06g069880.1
MSTRG.14735	Solyc06g070900.3
MSTRG.14736	Solyc06g070910.3
MSTRG.14737	Solyc06g070920.3
MSTRG.14738	Solyc06g070930.3
MSTRG.14739	Solyc06g070970.3
MSTRG.14740	Solyc06g070980.3
MSTRG.14741	Solyc06g070990.3
MSTRG.14742	Solyc06g071000.3
MSTRG.14743	Solyc06g071010.4
MSTRG.14744	Solyc06g071020.3
MSTRG.14746	Solyc06g071050.4
MSTRG.14747	lnc_RNA:Solyc06r031840.1
MSTRG.14748	Solyc06g071060.1
MSTRG.14749	Solyc06g071070.1
MSTRG.14751	Solyc06g071090.3
MSTRG.14752	Solyc06g071100.4
MSTRG.14753	Solyc06g071110.3
MSTRG.14754	Solyc06g071120.3
MSTRG.14755	Solyc06g071130.3
MSTRG.14756	Solyc06g071140.3
MSTRG.14757	Solyc06g071150.4
MSTRG.14758	Solyc06g071160.3
MSTRG.14759	Solyc06g071170.4
MSTRG.14760	lnc_RNA:Solyc06r031850.1
MSTRG.14761	Solyc06g071180.3
MSTRG.14762	Solyc06g071200.3
MSTRG.14763	Solyc06g071210.3
MSTRG.14764	Solyc06g071220.1
MSTRG.14765	Solyc06g071230.3
MSTRG.14766	Solyc06g071250.4
MSTRG.14767	Solyc06g071260.4
MSTRG.14768	Solyc06g071270.3
MSTRG.14770	Solyc06g071300.1
MSTRG.14771	Solyc06g071310.4
MSTRG.14772	Solyc06g071320.3
MSTRG.14773	Solyc06g071330.4
MSTRG.14776	Solyc06g071370.1
MSTRG.14777	Solyc06g071390.3
MSTRG.14778	lnc_RNA:Solyc06r031860.1
MSTRG.14779	Solyc06g071400.3
MSTRG.14780	Solyc06g071410.3
MSTRG.14781	Solyc06g071420.3
MSTRG.14782	Solyc06g071430.3
MSTRG.14783	lnc_RNA:Solyc06r031870.1
MSTRG.14784	Solyc06g071440.4
MSTRG.14785	Solyc06g071450.4
MSTRG.14786	Solyc06g071460.3
MSTRG.14787	Solyc06g071470.4
MSTRG.14788	Solyc06g071475.1
MSTRG.14789	Solyc06g071480.3
MSTRG.14790	Solyc06g071490.3
MSTRG.14791	lnc_RNA:Solyc06r031880.1
MSTRG.14792	Solyc06g071500.3
MSTRG.14793	Solyc06g071510.3
MSTRG.14794	Solyc06g071530.4
MSTRG.14795	lnc_RNA:Solyc06r031890.1
MSTRG.14796	Solyc06g071540.3
MSTRG.14797	Solyc06g071550.3
MSTRG.14798	Solyc06g071560.3
MSTRG.14799	Solyc06g071570.3
MSTRG.14800	Solyc06g071580.3
MSTRG.14802	Solyc06g071590.3
MSTRG.14803	Solyc06g071600.3
MSTRG.14804	Solyc06g071610.3
MSTRG.14805	Solyc06g071620.3
MSTRG.14806	lnc_RNA:Solyc06r031900.1
MSTRG.14807	Solyc06g071630.2
MSTRG.14808	Solyc06g071640.3
MSTRG.14809	Solyc06g071650.3
MSTRG.14810	Solyc06g071660.3
MSTRG.14811	Solyc06g071670.1
MSTRG.14812	Solyc06g071680.4
MSTRG.14813	Solyc06g071690.3
MSTRG.14814	Solyc06g071700.1
MSTRG.14815	Solyc06g071710.1
MSTRG.14816	lnc_RNA:Solyc06r031920.1
MSTRG.14817	Solyc06g071720.1
MSTRG.14818	Solyc06g071730.3
MSTRG.14820	Solyc06g071750.3
MSTRG.14821	Solyc06g071770.4
MSTRG.14822	Solyc06g071780.4
MSTRG.14823	lnc_RNA:Solyc06r031930.1
MSTRG.14824	Solyc06g071790.3
MSTRG.14825	Solyc06g071800.4
MSTRG.14826	Solyc06g071810.1
MSTRG.14827	Solyc06g071820.3
MSTRG.14828	Solyc06g071830.2
MSTRG.14829	Solyc06g071850.3
MSTRG.14830	Solyc06g071860.3
MSTRG.14831	Solyc06g071870.3
MSTRG.14832	Solyc06g071880.4
MSTRG.14833	Solyc06g071890.3
MSTRG.14834	Solyc06g071900.3
MSTRG.14835	Solyc06g071910.3
MSTRG.14836	lnc_RNA:Solyc06r031940.1
MSTRG.14838	Solyc06g071920.4
MSTRG.14839	Solyc06g071930.1
MSTRG.14840	Solyc06g071940.3
MSTRG.14842	Solyc06g071960.4
MSTRG.14843	Solyc06g071970.1
MSTRG.14844	Solyc06g071980.3
MSTRG.14845	Solyc06g071990.4
MSTRG.14846	Solyc06g072000.3
MSTRG.14847	lnc_RNA:Solyc06r031950.1
MSTRG.14848	lnc_RNA:Solyc06r031960.1
MSTRG.14849	lnc_RNA:Solyc06r031970.1
MSTRG.14850	Solyc06g072010.2
MSTRG.14852	Solyc06g072030.1
MSTRG.14853	Solyc06g072040.1
MSTRG.14854	Solyc06g072050.4
MSTRG.14855	Solyc06g072060.1
MSTRG.14858	Solyc06g072080.3
MSTRG.14859	Solyc06g072085.1
MSTRG.14860	Solyc06g072090.3
MSTRG.14861	Solyc06g072100.3
MSTRG.14862	Solyc06g072110.4
MSTRG.14863	Solyc06g072120.3
MSTRG.14864	Solyc06g072130.4
MSTRG.14865	Solyc06g150131.1
MSTRG.14866	Solyc06g072140.4
MSTRG.14867	Solyc06g072145.1
MSTRG.14870	lnc_RNA:Solyc06r031990.1
MSTRG.14871	lnc_RNA:Solyc06r032000.1
MSTRG.14872	Solyc06g072180.1
MSTRG.14873	Solyc06g072190.1
MSTRG.14874	Solyc06g072210.1
MSTRG.14875	Solyc06g072220.1
MSTRG.14876	Solyc06g072230.1
MSTRG.14877	Solyc06g072240.1
MSTRG.14878	Solyc06g072250.3
MSTRG.14879	Solyc06g072253.1
MSTRG.14880	lnc_RNA:Solyc06r032010.1
MSTRG.14881	lnc_RNA:Solyc06r032020.1
MSTRG.14882	Solyc06g072257.1
MSTRG.14883	Solyc06g072270.4
MSTRG.14884	Solyc06g072280.3
MSTRG.14885	Solyc06g072290.3
MSTRG.14886	Solyc06g072300.4
MSTRG.14887	lnc_RNA:Solyc06r032030.1
MSTRG.14888	Solyc06g072310.3
MSTRG.14889	Solyc06g072330.3
MSTRG.14890	Solyc06g072340.3
MSTRG.14891	Solyc06g072350.3
MSTRG.14892	Solyc06g072360.3
MSTRG.14893	Solyc06g072370.3
MSTRG.14894	Solyc06g072380.3
MSTRG.14895	lnc_RNA:Solyc06r032040.1
MSTRG.14897	lnc_RNA:Solyc06r032050.1
MSTRG.14898	Solyc06g072430.3
MSTRG.14899	Solyc06g072440.3
MSTRG.14902	Solyc06g072460.1
MSTRG.14903	Solyc06g072470.4
MSTRG.14904	Solyc06g072480.1
MSTRG.14905	Solyc06g072490.3
MSTRG.14906	Solyc06g072500.2
MSTRG.14907	Solyc06g072510.4
MSTRG.14908	Solyc06g072530.3
MSTRG.14909	Solyc06g072550.3
MSTRG.14910	Solyc06g072570.4
MSTRG.14911	Solyc06g072580.3
MSTRG.14912	Solyc06g072600.3
MSTRG.14913	Solyc06g072610.3
MSTRG.14914	Solyc06g072620.4
MSTRG.14915	Solyc06g072630.4
MSTRG.14916	Solyc06g072660.4
MSTRG.14917	Solyc06g072650.1
MSTRG.14918	Solyc06g072670.3
MSTRG.14920	Solyc06g072695.1
MSTRG.14921	lnc_RNA:Solyc06r032070.1
MSTRG.14922	Solyc06g072700.3
MSTRG.14923	Solyc06g072710.3
MSTRG.14924	Solyc06g072720.3
MSTRG.14925	Solyc06g072730.4
MSTRG.14926	Solyc06g072740.1
MSTRG.14927	Solyc06g072750.3
MSTRG.14928	Solyc06g072760.4
MSTRG.14929	Solyc06g072770.3
MSTRG.14931	Solyc06g072790.3
MSTRG.14932	Solyc06g072800.4
MSTRG.14933	Solyc06g072810.4
MSTRG.14934	Solyc06g072820.3
MSTRG.14935	Solyc06g072830.4
MSTRG.14936	Solyc06g072840.3
MSTRG.14937	Solyc06g072845.1
MSTRG.14938	lnc_RNA:Solyc06r032090.1
MSTRG.14939	Solyc06g072850.1
MSTRG.14941	Solyc06g072870.1
MSTRG.14942	Solyc06g072880.2
MSTRG.14944	Solyc06g072930.4
MSTRG.14946	lnc_RNA:Solyc06r032110.1
MSTRG.14947	Solyc06g072940.3
MSTRG.14948	Solyc06g072950.3
MSTRG.14949	Solyc06g072960.1
MSTRG.14950	Solyc06g072970.3
MSTRG.14951	Solyc06g072980.4
MSTRG.14952	Solyc06g072990.1
MSTRG.14953	Solyc06g073000.4
MSTRG.14954	Solyc06g073020.3
MSTRG.14955	Solyc06g073030.3
MSTRG.14956	Solyc06g073040.1
MSTRG.14957	Solyc06g073050.2
MSTRG.14958	Solyc06g073060.3
MSTRG.14959	Solyc06g073090.3
MSTRG.14960	Solyc06g073100.4
MSTRG.14961	Solyc06g073110.3
MSTRG.14963	Solyc06g073140.2
MSTRG.14964	Solyc06g073150.3
MSTRG.14965	Solyc06g073155.1
MSTRG.14966	Solyc06g073160.4
MSTRG.14968	Solyc06g073170.1
MSTRG.14969	Solyc06g073180.3
MSTRG.14970	Solyc06g073190.3
MSTRG.14971	Solyc06g073200.4
MSTRG.14972	Solyc06g073210.4
MSTRG.14973	Solyc06g073220.1
MSTRG.14974	Solyc06g073230.4
MSTRG.14975	Solyc06g073240.3
MSTRG.14976	Solyc06g150132.1
MSTRG.14977	Solyc06g073260.3
MSTRG.14978	Solyc06g073270.4
MSTRG.14979	Solyc06g073280.3
MSTRG.14980	lnc_RNA:Solyc06r032120.1
MSTRG.14981	Solyc06g073290.1
MSTRG.14982	Solyc06g073300.1
MSTRG.14983	Solyc06g073310.3
MSTRG.14984	lnc_RNA:Solyc06r032130.1
MSTRG.14986	lnc_RNA:Solyc06r032140.1
MSTRG.14987	Solyc06g073320.3
MSTRG.14989	Solyc06g073330.4
MSTRG.14990	Solyc06g073340.3
MSTRG.14992	Solyc06g073380.3
MSTRG.14993	Solyc06g073390.3
MSTRG.14994	Solyc06g073400.3
MSTRG.14995	Solyc06g073410.3
MSTRG.14997	Solyc06g073450.4
MSTRG.14998	Solyc06g073460.4
MSTRG.14999	Solyc06g073470.3
MSTRG.15000	Solyc06g073480.3
MSTRG.15001	Solyc06g073490.2
MSTRG.15003	Solyc06g073520.3
MSTRG.15004	Solyc06g073540.4
MSTRG.15005	Solyc06g073550.3
MSTRG.15006	Solyc06g073560.4
MSTRG.15007	Solyc06g073570.4
