"transcript_id"	"gene_id"
"lnc_RNA:Solyc01r001880.1.2"	"lnc_RNA:Solyc01r001880.1"
"lnc_RNA:Solyc01r001890.1.1"	"lnc_RNA:Solyc01r001890.1"
"Solyc01g011117.1.1"	"Solyc01g011117.1"
"lnc_RNA:Solyc01r001900.1.1"	"lnc_RNA:Solyc01r001900.1"
"Solyc01g011170.1.1"	"Solyc01g011170.1"
"Solyc01g150113.1.1"	"Solyc01g150113.1"
"Solyc01g011180.1.1"	"Solyc01g011180.1"
"Solyc01g011190.1.1"	"Solyc01g011190.1"
"lnc_RNA:Solyc01r001910.1.1"	"lnc_RNA:Solyc01r001910.1"
"Solyc01g011200.3.1"	"Solyc01g011200.3"
"Solyc01g011220.3.1"	"Solyc01g011220.3"
"Solyc01g011230.3.1"	"Solyc01g011230.3"
"lnc_RNA:Solyc01r001920.1.1"	"lnc_RNA:Solyc01r001920.1"
"lnc_RNA:Solyc01r001930.1.1"	"lnc_RNA:Solyc01r001930.1"
"Solyc01g011260.1.1"	"Solyc01g011260.1"
"Solyc01g011270.2.1"	"Solyc01g011270.2"
"Solyc01g011273.1.1"	"Solyc01g011273.1"
"lnc_RNA:Solyc01r001940.1.1"	"lnc_RNA:Solyc01r001940.1"
"Solyc01g011277.1.1"	"MSTRG.734"
"lnc_RNA:Solyc01r001950.1.1"	"MSTRG.735"
"lnc_RNA:Solyc01r001950.1.2"	"MSTRG.735"
"lnc_RNA:Solyc01r001960.1.1"	"lnc_RNA:Solyc01r001960.1"
"Solyc01g011300.1.1"	"Solyc01g011300.1"
"lnc_RNA:Solyc01r001970.1.1"	"lnc_RNA:Solyc01r001970.1"
"Solyc01g011310.2.1"	"Solyc01g011310.2"
"lnc_RNA:Solyc01r001980.1.1"	"lnc_RNA:Solyc01r001980.1"
"Solyc01g011320.2.1"	"Solyc01g011320.2"
"Solyc01g011330.3.1"	"Solyc01g011330.3"
"Solyc01g150114.1.1"	"Solyc01g150114.1"
"Solyc01g150115.1.1"	"Solyc01g150115.1"
"Solyc01g011340.3.1"	"MSTRG.736"
"MSTRG.736.2"	"MSTRG.736"
"MSTRG.737.1"	"MSTRG.737"
"Solyc01g011350.3.1"	"MSTRG.737"
"MSTRG.737.3"	"MSTRG.737"
"MSTRG.737.4"	"MSTRG.737"
"Solyc01g011352.1.1"	"Solyc01g011352.1"
"Solyc01g011354.1.1"	"Solyc01g011354.1"
"Solyc01g011356.1.1"	"Solyc01g011356.1"
"Solyc01g011358.1.1"	"Solyc01g011358.1"
"Solyc01g011390.2.1"	"Solyc01g011390.2"
"lnc_RNA:Solyc01r001990.1.1"	"lnc_RNA:Solyc01r001990.1"
"lnc_RNA:Solyc01r002000.1.1"	"lnc_RNA:Solyc01r002000.1"
"lnc_RNA:Solyc01r002010.1.1"	"lnc_RNA:Solyc01r002010.1"
"Solyc01g011410.2.1"	"MSTRG.738"
"MSTRG.739.1"	"MSTRG.739"
"MSTRG.739.2"	"MSTRG.739"
"lnc_RNA:Solyc01r002020.1.1"	"MSTRG.739"
"MSTRG.739.4"	"MSTRG.739"
"Solyc01g011413.1.1"	"MSTRG.740"
"Solyc01g011417.1.1"	"Solyc01g011417.1"
"MSTRG.741.1"	"MSTRG.741"
"Solyc01g011430.4.1"	"MSTRG.742"
"Solyc01g011435.1.1"	"Solyc01g011435.1"
"Solyc01g011460.3.1"	"Solyc01g011460.3"
"Solyc01g011465.1.1"	"Solyc01g011465.1"
"Solyc01g011470.1.1"	"Solyc01g011470.1"
"Solyc01g011480.1.1"	"Solyc01g011480.1"
"Solyc01g011490.1.1"	"Solyc01g011490.1"
"Solyc01g011495.1.1"	"Solyc01g011495.1"
"Solyc01g011500.1.1"	"MSTRG.743"
"MSTRG.744.1"	"MSTRG.744"
"MSTRG.744.2"	"MSTRG.744"
"lnc_RNA:Solyc01r002030.1.1"	"MSTRG.744"
"MSTRG.744.3"	"MSTRG.744"
"MSTRG.745.1"	"MSTRG.745"
"MSTRG.745.2"	"MSTRG.745"
"Solyc01g011510.4.1"	"MSTRG.745"
"Solyc01g011520.2.1"	"Solyc01g011520.2"
"Solyc01g011530.1.1"	"Solyc01g011530.1"
"Solyc01g011540.1.1"	"Solyc01g011540.1"
"Solyc01g012540.1.1"	"Solyc01g012540.1"
"Solyc01g012550.1.1"	"Solyc01g012550.1"
"Solyc01g012560.1.1"	"Solyc01g012560.1"
"Solyc01g012570.2.1"	"Solyc01g012570.2"
"Solyc01g012580.1.1"	"MSTRG.746"
"MSTRG.747.1"	"MSTRG.747"
"lnc_RNA:Solyc01r002040.1.1"	"MSTRG.747"
"Solyc01g012585.1.1"	"Solyc01g012585.1"
"Solyc01g012590.1.1"	"Solyc01g012590.1"
"Solyc01g012610.1.1"	"Solyc01g012610.1"
"Solyc01g012650.1.1"	"Solyc01g012650.1"
"Solyc01g012670.3.1"	"Solyc01g012670.3"
"Solyc01g012680.1.1"	"Solyc01g012680.1"
"Solyc01g012690.1.1"	"Solyc01g012690.1"
"Solyc01g012700.4.1"	"Solyc01g012700.4"
"Solyc01g012720.1.1"	"Solyc01g012720.1"
"Solyc01g012730.1.1"	"Solyc01g012730.1"
"Solyc01g012740.1.1"	"Solyc01g012740.1"
"Solyc01g012750.3.1"	"Solyc01g012750.3"
"Solyc01g012760.1.1"	"Solyc01g012760.1"
"Solyc01g013760.1.1"	"Solyc01g013760.1"
"Solyc01g013780.1.1"	"Solyc01g013780.1"
"Solyc01g013790.1.1"	"Solyc01g013790.1"
"Solyc01g013810.1.1"	"Solyc01g013810.1"
"Solyc01g013820.1.1"	"Solyc01g013820.1"
"Solyc01g013840.1.1"	"Solyc01g013840.1"
"Solyc01g013850.1.1"	"Solyc01g013850.1"
"Solyc01g013860.1.1"	"Solyc01g013860.1"
"Solyc01g013870.1.1"	"Solyc01g013870.1"
"Solyc01g013880.1.1"	"Solyc01g013880.1"
"lnc_RNA:Solyc01r002050.1.1"	"MSTRG.748"
"MSTRG.748.1"	"MSTRG.748"
"MSTRG.748.3"	"MSTRG.748"
"lnc_RNA:Solyc01r002060.1.1"	"MSTRG.749"
"MSTRG.748.4"	"MSTRG.748"
"MSTRG.748.5"	"MSTRG.748"
"MSTRG.748.6"	"MSTRG.748"
"MSTRG.750.1"	"MSTRG.750"
"MSTRG.748.7"	"MSTRG.748"
"Solyc01g013883.1.1"	"MSTRG.748"
"Solyc01g013887.1.1"	"Solyc01g013887.1"
"Solyc01g013890.3.1"	"Solyc01g013890.3"
"Solyc01g013910.1.1"	"Solyc01g013910.1"
"Solyc01g013920.1.1"	"Solyc01g013920.1"
"Solyc01g013930.1.1"	"Solyc01g013930.1"
"Solyc01g013950.2.1"	"Solyc01g013950.2"
"lnc_RNA:Solyc01r002070.1.1"	"lnc_RNA:Solyc01r002070.1"
"Solyc01g013970.1.1"	"Solyc01g013970.1"
"Solyc01g013975.1.1"	"Solyc01g013975.1"
"lnc_RNA:Solyc01r002080.1.1"	"lnc_RNA:Solyc01r002080.1"
"Solyc01g013980.1.1"	"Solyc01g013980.1"
"Solyc01g013985.1.1"	"Solyc01g013985.1"
"Solyc01g013990.1.1"	"Solyc01g013990.1"
"Solyc01g013995.2.1"	"Solyc01g013995.2"
"Solyc01g014000.1.1"	"Solyc01g014000.1"
"Solyc01g014010.1.1"	"Solyc01g014010.1"
"Solyc01g014020.1.1"	"Solyc01g014020.1"
"Solyc01g014050.1.1"	"Solyc01g014050.1"
"Solyc01g014055.1.1"	"Solyc01g014055.1"
"Solyc01g014060.3.1"	"Solyc01g014060.3"
"Solyc01g150116.1.1"	"Solyc01g150116.1"
"lnc_RNA:Solyc01r002090.1.1"	"lnc_RNA:Solyc01r002090.1"
"Solyc01g014070.1.1"	"Solyc01g014070.1"
"MSTRG.751.1"	"MSTRG.751"
"lnc_RNA:Solyc01r002100.1.1"	"lnc_RNA:Solyc01r002100.1"
"lnc_RNA:Solyc01r002110.1.1"	"lnc_RNA:Solyc01r002110.1"
"lnc_RNA:Solyc01r002120.1.1"	"lnc_RNA:Solyc01r002120.1"
"Solyc01g014090.1.1"	"Solyc01g014090.1"
"lnc_RNA:Solyc01r002130.1.1"	"lnc_RNA:Solyc01r002130.1"
"lnc_RNA:Solyc01r002140.1.1"	"lnc_RNA:Solyc01r002140.1"
"lnc_RNA:Solyc01r002150.1.1"	"lnc_RNA:Solyc01r002150.1"
"Solyc01g014100.3.1"	"Solyc01g014100.3"
"MSTRG.752.1"	"MSTRG.752"
"MSTRG.752.2"	"MSTRG.752"
"lnc_RNA:Solyc01r002160.1.1"	"MSTRG.753"
"MSTRG.752.3"	"MSTRG.752"
"MSTRG.754.1"	"MSTRG.754"
"Solyc01g014105.1.1"	"MSTRG.754"
"Solyc01g014130.2.1"	"Solyc01g014130.2"
"lnc_RNA:Solyc01r002170.1.1"	"lnc_RNA:Solyc01r002170.1"
"MSTRG.755.1"	"MSTRG.755"
"Solyc01g014140.3.1"	"MSTRG.755"
"MSTRG.755.2"	"MSTRG.755"
"MSTRG.756.1"	"MSTRG.756"
"Solyc01g014150.1.1"	"MSTRG.757"
"Solyc01g014160.1.1"	"Solyc01g014160.1"
"Solyc01g014170.1.1"	"Solyc01g014170.1"
"lnc_RNA:Solyc01r002180.1.1"	"MSTRG.758"
"MSTRG.759.1"	"MSTRG.759"
"MSTRG.759.2"	"MSTRG.759"
"Solyc01g014180.3.1"	"MSTRG.759"
"MSTRG.760.1"	"MSTRG.760"
"Solyc01g014210.1.1"	"Solyc01g014210.1"
"Solyc01g014220.3.1"	"MSTRG.761"
"MSTRG.761.2"	"MSTRG.761"
"MSTRG.762.1"	"MSTRG.762"
"Solyc01g014230.4.1"	"MSTRG.762"
"Solyc01g014240.1.1"	"Solyc01g014240.1"
"MSTRG.763.1"	"MSTRG.763"
"Solyc01g014250.2.1"	"MSTRG.764"
"Solyc01g014260.1.1"	"Solyc01g014260.1"
"Solyc01g014270.3.1"	"MSTRG.765"
"MSTRG.765.2"	"MSTRG.765"
"MSTRG.765.3"	"MSTRG.765"
"MSTRG.765.4"	"MSTRG.765"
"MSTRG.765.5"	"MSTRG.765"
"Solyc01g014275.1.1"	"MSTRG.766"
"MSTRG.766.2"	"MSTRG.766"
"MSTRG.766.3"	"MSTRG.766"
"MSTRG.766.4"	"MSTRG.766"
"MSTRG.766.5"	"MSTRG.766"
"MSTRG.766.6"	"MSTRG.766"
"MSTRG.766.7"	"MSTRG.766"
"MSTRG.766.8"	"MSTRG.766"
"MSTRG.766.10"	"MSTRG.766"
"MSTRG.766.11"	"MSTRG.766"
"MSTRG.766.12"	"MSTRG.766"
"MSTRG.766.13"	"MSTRG.766"
"MSTRG.766.9"	"MSTRG.766"
"MSTRG.766.14"	"MSTRG.766"
"MSTRG.766.15"	"MSTRG.766"
"MSTRG.766.16"	"MSTRG.766"
"MSTRG.766.17"	"MSTRG.766"
"MSTRG.767.1"	"MSTRG.767"
"Solyc01g014300.1.1"	"Solyc01g014300.1"
"lnc_RNA:Solyc01r002190.1.1"	"lnc_RNA:Solyc01r002190.1"
"Solyc01g014310.2.1"	"Solyc01g014310.2"
"Solyc01g014315.1.1"	"Solyc01g014315.1"
"MSTRG.768.1"	"MSTRG.768"
"Solyc01g014320.4.1"	"MSTRG.768"
"Solyc01g014350.1.1"	"Solyc01g014350.1"
"Solyc01g014355.1.1"	"Solyc01g014355.1"
"lnc_RNA:Solyc01r002200.1.1"	"lnc_RNA:Solyc01r002200.1"
"lnc_RNA:Solyc01r002210.1.1"	"lnc_RNA:Solyc01r002210.1"
"lnc_RNA:Solyc01r002220.1.1"	"lnc_RNA:Solyc01r002220.1"
"lnc_RNA:Solyc01r002230.1.1"	"lnc_RNA:Solyc01r002230.1"
"Solyc01g014360.1.1"	"Solyc01g014360.1"
"Solyc01g014363.1.1"	"Solyc01g014363.1"
"Solyc01g014367.1.1"	"Solyc01g014367.1"
"lnc_RNA:Solyc01r002240.1.1"	"lnc_RNA:Solyc01r002240.1"
"Solyc01g014370.2.1"	"Solyc01g014370.2"
"lnc_RNA:Solyc01r002250.1.1"	"lnc_RNA:Solyc01r002250.1"
"lnc_RNA:Solyc01r002260.1.1"	"lnc_RNA:Solyc01r002260.1"
"lnc_RNA:Solyc01r002260.1.2"	"lnc_RNA:Solyc01r002260.1"
"MSTRG.769.1"	"MSTRG.769"
"Solyc01g014373.1.1"	"MSTRG.769"
"Solyc01g014377.1.1"	"Solyc01g014377.1"
"Solyc01g014390.3.1"	"Solyc01g014390.3"
"Solyc01g014400.2.1"	"Solyc01g014400.2"
"Solyc01g014410.1.1"	"Solyc01g014410.1"
"Solyc01g014420.1.1"	"Solyc01g014420.1"
"Solyc01g014430.1.1"	"Solyc01g014430.1"
"Solyc01g014440.2.1"	"Solyc01g014440.2"
"Solyc01g014450.1.1"	"Solyc01g014450.1"
"lnc_RNA:Solyc01r002270.1.1"	"lnc_RNA:Solyc01r002270.1"
"lnc_RNA:Solyc01r002280.1.1"	"lnc_RNA:Solyc01r002280.1"
"lnc_RNA:Solyc01r002290.1.1"	"MSTRG.770"
"Solyc01g014470.1.1"	"MSTRG.771"
"MSTRG.772.1"	"MSTRG.772"
"MSTRG.772.2"	"MSTRG.772"
"Solyc01g014480.3.1"	"MSTRG.772"
"MSTRG.773.1"	"MSTRG.773"
"Solyc01g014490.4.1"	"MSTRG.773"
"Solyc01g014510.2.1"	"Solyc01g014510.2"
"Solyc01g014520.1.1"	"Solyc01g014520.1"
"Solyc01g014530.2.1"	"Solyc01g014530.2"
"Solyc01g014533.1.1"	"Solyc01g014533.1"
"lnc_RNA:Solyc01r002300.1.1"	"lnc_RNA:Solyc01r002300.1"
"lnc_RNA:Solyc01r002310.1.1"	"lnc_RNA:Solyc01r002310.1"
"lnc_RNA:Solyc01r002320.1.1"	"lnc_RNA:Solyc01r002320.1"
"MSTRG.774.1"	"MSTRG.774"
"MSTRG.774.2"	"MSTRG.774"
"Solyc01g150117.1.1"	"Solyc01g150117.1"
"Solyc01g014540.3.1"	"Solyc01g014540.3"
"Solyc01g014550.3.1"	"Solyc01g014550.3"
"Solyc01g014560.4.1"	"Solyc01g014560.4"
"lnc_RNA:Solyc01r002330.1.1"	"lnc_RNA:Solyc01r002330.1"
"MSTRG.775.1"	"MSTRG.775"
"MSTRG.776.1"	"MSTRG.776"
"MSTRG.776.2"	"MSTRG.776"
"MSTRG.777.1"	"MSTRG.777"
"MSTRG.777.2"	"MSTRG.777"
"Solyc01g014620.1.1"	"MSTRG.777"
"Solyc01g014640.1.1"	"Solyc01g014640.1"
"Solyc01g014650.1.1"	"Solyc01g014650.1"
"Solyc01g014660.1.1"	"Solyc01g014660.1"
"Solyc01g014680.1.1"	"Solyc01g014680.1"
"Solyc01g014690.2.1"	"Solyc01g014690.2"
"Solyc01g014700.2.1"	"Solyc01g014700.2"
"Solyc01g014710.1.1"	"Solyc01g014710.1"
"Solyc01g014720.3.1"	"Solyc01g014720.3"
"Solyc01g014725.2.1"	"Solyc01g014725.2"
"Solyc01g014730.2.1"	"Solyc01g014730.2"
"lnc_RNA:Solyc01r002340.1.1"	"MSTRG.778"
"MSTRG.779.1"	"MSTRG.779"
"MSTRG.779.2"	"MSTRG.779"
"MSTRG.779.3"	"MSTRG.779"
"Solyc01g014740.1.1"	"MSTRG.780"
"Solyc01g014745.1.1"	"Solyc01g014745.1"
"lnc_RNA:Solyc01r002350.1.1"	"lnc_RNA:Solyc01r002350.1"
"Solyc01g014760.1.1"	"Solyc01g014760.1"
"Solyc01g014800.1.1"	"Solyc01g014800.1"
"lnc_RNA:Solyc01r002360.1.1"	"lnc_RNA:Solyc01r002360.1"
"lnc_RNA:Solyc01r002370.1.1"	"lnc_RNA:Solyc01r002370.1"
"lnc_RNA:Solyc01r002370.1.2"	"lnc_RNA:Solyc01r002370.1"
"Solyc01g014820.2.1"	"Solyc01g014820.2"
"MSTRG.781.1"	"MSTRG.781"
"Solyc01g014830.1.1"	"Solyc01g014830.1"
"lnc_RNA:Solyc01r002380.1.1"	"MSTRG.782"
"Solyc01g014840.3.1"	"MSTRG.783"
"MSTRG.783.2"	"MSTRG.783"
"MSTRG.784.1"	"MSTRG.784"
"Solyc01g014850.4.1"	"MSTRG.784"
"Solyc01g014860.3.1"	"MSTRG.784"
"Solyc01g014910.2.1"	"Solyc01g014910.2"
"Solyc01g014930.2.1"	"Solyc01g014930.2"
"Solyc01g014940.2.1"	"Solyc01g014940.2"
"lnc_RNA:Solyc01r002390.1.1"	"lnc_RNA:Solyc01r002390.1"
"Solyc01g014960.1.1"	"Solyc01g014960.1"
"Solyc01g014963.1.1"	"Solyc01g014963.1"
"Solyc01g014967.1.1"	"Solyc01g014967.1"
"Solyc01g014970.1.1"	"Solyc01g014970.1"
"Solyc01g014980.4.1"	"Solyc01g014980.4"
"Solyc01g014990.3.1"	"Solyc01g014990.3"
"Solyc01g015000.3.1"	"MSTRG.785"
"Solyc01g015010.1.1"	"Solyc01g015010.1"
"Solyc01g015020.4.1"	"MSTRG.786"
"MSTRG.786.2"	"MSTRG.786"
"MSTRG.786.3"	"MSTRG.786"
"MSTRG.786.4"	"MSTRG.786"
"MSTRG.786.5"	"MSTRG.786"
"MSTRG.786.6"	"MSTRG.786"
"MSTRG.786.7"	"MSTRG.786"
"MSTRG.786.8"	"MSTRG.786"
"Solyc01g015030.1.1"	"Solyc01g015030.1"
"Solyc01g015035.1.1"	"Solyc01g015035.1"
"lnc_RNA:Solyc01r002400.1.1"	"lnc_RNA:Solyc01r002400.1"
"MSTRG.787.1"	"MSTRG.787"
"MSTRG.787.2"	"MSTRG.787"
"MSTRG.788.1"	"MSTRG.788"
"Solyc01g015050.1.1"	"MSTRG.787"
"Solyc01g015060.1.1"	"MSTRG.789"
"Solyc01g015080.3.1"	"MSTRG.790"
"Solyc01g150118.1.1"	"MSTRG.791"
"lnc_RNA:Solyc01r002410.1.1"	"lnc_RNA:Solyc01r002410.1"
"Solyc01g015130.1.1"	"Solyc01g015130.1"
"lnc_RNA:Solyc01r002420.1.1"	"lnc_RNA:Solyc01r002420.1"
"Solyc01g015133.1.1"	"Solyc01g015133.1"
"Solyc01g015137.1.1"	"Solyc01g015137.1"
"Solyc01g015180.1.1"	"Solyc01g015180.1"
"Solyc01g015185.1.1"	"Solyc01g015185.1"
"Solyc01g015200.1.1"	"Solyc01g015200.1"
"Solyc01g015210.1.1"	"Solyc01g015210.1"
"Solyc01g015230.3.1"	"Solyc01g015230.3"
"Solyc01g015250.1.1"	"Solyc01g015250.1"
"lnc_RNA:Solyc01r002430.1.1"	"MSTRG.792"
"MSTRG.792.2"	"MSTRG.792"
"MSTRG.792.3"	"MSTRG.792"
"MSTRG.792.4"	"MSTRG.792"
"MSTRG.792.5"	"MSTRG.792"
"MSTRG.792.6"	"MSTRG.792"
"MSTRG.792.7"	"MSTRG.792"
"MSTRG.792.8"	"MSTRG.792"
"lnc_RNA:Solyc01r002440.1.1"	"lnc_RNA:Solyc01r002440.1"
"Solyc01g015280.1.1"	"Solyc01g015280.1"
"lnc_RNA:Solyc01r002450.1.1"	"lnc_RNA:Solyc01r002450.1"
"Solyc01g015290.1.1"	"Solyc01g015290.1"
"MSTRG.793.1"	"MSTRG.793"
"Solyc01g015293.1.1"	"MSTRG.793"
"Solyc01g015297.1.1"	"Solyc01g015297.1"
"MSTRG.794.1"	"MSTRG.794"
"Solyc01g016300.1.1"	"Solyc01g016300.1"
"Solyc01g016305.1.1"	"Solyc01g016305.1"
"MSTRG.795.1"	"MSTRG.795"
"Solyc01g016350.1.1"	"Solyc01g016350.1"
"lnc_RNA:Solyc01r002460.1.1"	"lnc_RNA:Solyc01r002460.1"
"Solyc01g016355.1.1"	"Solyc01g016355.1"
"lnc_RNA:Solyc01r002470.1.1"	"lnc_RNA:Solyc01r002470.1"
"lnc_RNA:Solyc01r002480.1.1"	"lnc_RNA:Solyc01r002480.1"
"lnc_RNA:Solyc01r002490.1.1"	"lnc_RNA:Solyc01r002490.1"
"Solyc01g016380.4.1"	"Solyc01g016380.4"
"Solyc01g016390.4.1"	"Solyc01g016390.4"
"lnc_RNA:Solyc01r002500.1.1"	"lnc_RNA:Solyc01r002500.1"
"MSTRG.796.1"	"MSTRG.796"
"Solyc01g016400.1.1"	"MSTRG.796"
"MSTRG.796.3"	"MSTRG.796"
"Solyc01g016410.4.1"	"MSTRG.796"
"Solyc01g016412.1.1"	"Solyc01g016412.1"
"lnc_RNA:Solyc01r002510.1.1"	"lnc_RNA:Solyc01r002510.1"
"Solyc01g016414.1.1"	"Solyc01g016414.1"
"Solyc01g016416.1.1"	"Solyc01g016416.1"
"Solyc01g016418.1.1"	"Solyc01g016418.1"
"lnc_RNA:Solyc01r002520.1.1"	"lnc_RNA:Solyc01r002520.1"
"Solyc01g016430.1.1"	"Solyc01g016430.1"
"Solyc01g016450.1.1"	"Solyc01g016450.1"
"MSTRG.797.1"	"MSTRG.797"
"MSTRG.797.2"	"MSTRG.797"
"Solyc01g016460.4.1"	"MSTRG.797"
"MSTRG.798.1"	"MSTRG.798"
"Solyc01g016470.3.1"	"MSTRG.798"
"lnc_RNA:Solyc01r002530.1.1"	"lnc_RNA:Solyc01r002530.1"
"lnc_RNA:Solyc01r002540.1.1"	"lnc_RNA:Solyc01r002540.1"
"Solyc01g016510.1.1"	"Solyc01g016510.1"
"Solyc01g016520.1.1"	"Solyc01g016520.1"
"Solyc01g016530.1.1"	"Solyc01g016530.1"
"Solyc01g016540.3.1"	"Solyc01g016540.3"
"MSTRG.799.1"	"MSTRG.799"
"Solyc01g016545.1.1"	"Solyc01g016545.1"
"Solyc01g016550.2.1"	"MSTRG.800"
"MSTRG.801.1"	"MSTRG.801"
"Solyc01g016560.1.1"	"MSTRG.801"
"MSTRG.802.1"	"MSTRG.802"
"Solyc01g016565.1.1"	"Solyc01g016565.1"
"Solyc01g016580.1.1"	"Solyc01g016580.1"
"Solyc01g016590.1.1"	"Solyc01g016590.1"
"Solyc01g016600.2.1"	"Solyc01g016600.2"
"Solyc01g016605.1.1"	"Solyc01g016605.1"
"Solyc01g016630.1.1"	"Solyc01g016630.1"
"Solyc01g016640.3.1"	"Solyc01g016640.3"
"lnc_RNA:Solyc01r002550.1.1"	"lnc_RNA:Solyc01r002550.1"
"Solyc01g150119.1.1"	"Solyc01g150119.1"
"Solyc01g016660.1.1"	"Solyc01g016660.1"
"Solyc01g016665.1.1"	"Solyc01g016665.1"
"Solyc01g016670.2.1"	"Solyc01g016670.2"
"Solyc01g016680.3.1"	"Solyc01g016680.3"
"Solyc01g016685.1.1"	"Solyc01g016685.1"
"Solyc01g016690.1.1"	"Solyc01g016690.1"
"Solyc01g016700.3.1"	"Solyc01g016700.3"
"lnc_RNA:Solyc01r002560.1.1"	"lnc_RNA:Solyc01r002560.1"
"Solyc01g016720.2.1"	"Solyc01g016720.2"
"Solyc01g016725.1.1"	"Solyc01g016725.1"
"MSTRG.803.1"	"MSTRG.803"
"lnc_RNA:Solyc01r002570.1.1"	"MSTRG.803"
"lnc_RNA:Solyc01r002570.1.2"	"MSTRG.803"
"MSTRG.803.4"	"MSTRG.803"
"Solyc01g016760.1.1"	"Solyc01g016760.1"
"MSTRG.804.1"	"MSTRG.804"
"MSTRG.804.2"	"MSTRG.804"
"Solyc01g016770.1.1"	"MSTRG.805"
"Solyc01g016780.1.1"	"MSTRG.806"
"Solyc01g016790.1.1"	"Solyc01g016790.1"
"MSTRG.807.1"	"MSTRG.807"
"Solyc01g016800.2.1"	"MSTRG.808"
"MSTRG.809.1"	"MSTRG.809"
"Solyc01g150120.1.1"	"MSTRG.810"
"Solyc01g016830.1.1"	"Solyc01g016830.1"
"MSTRG.811.1"	"MSTRG.811"
"MSTRG.811.2"	"MSTRG.811"
"Solyc01g016840.1.1"	"Solyc01g016840.1"
"Solyc01g016850.2.1"	"Solyc01g016850.2"
"lnc_RNA:Solyc01r002580.1.1"	"lnc_RNA:Solyc01r002580.1"
"Solyc01g016870.1.1"	"Solyc01g016870.1"
"Solyc01g016880.1.1"	"Solyc01g016880.1"
"Solyc01g016890.1.1"	"Solyc01g016890.1"
"lnc_RNA:Solyc01r002590.1.1"	"lnc_RNA:Solyc01r002590.1"
"Solyc01g016900.1.1"	"Solyc01g016900.1"
"Solyc01g016910.1.1"	"Solyc01g016910.1"
"Solyc01g016920.1.1"	"Solyc01g016920.1"
"Solyc01g016930.1.1"	"Solyc01g016930.1"
"Solyc01g016940.2.1"	"Solyc01g016940.2"
"lnc_RNA:Solyc01r002600.1.1"	"lnc_RNA:Solyc01r002600.1"
"Solyc01g016960.1.1"	"Solyc01g016960.1"
"Solyc01g016970.2.1"	"Solyc01g016970.2"
"Solyc01g016980.1.1"	"Solyc01g016980.1"
"Solyc01g150121.1.1"	"Solyc01g150121.1"
"Solyc01g017020.1.1"	"Solyc01g017020.1"
"Solyc01g017030.1.1"	"Solyc01g017030.1"
"lnc_RNA:Solyc01r002610.1.1"	"lnc_RNA:Solyc01r002610.1"
"Solyc01g017040.1.1"	"Solyc01g017040.1"
"Solyc01g017050.1.1"	"Solyc01g017050.1"
"Solyc01g017060.2.1"	"Solyc01g017060.2"
"Solyc01g017070.1.1"	"Solyc01g017070.1"
"Solyc01g017080.2.1"	"Solyc01g017080.2"
"Solyc01g017085.1.1"	"Solyc01g017085.1"
"Solyc01g017090.2.1"	"Solyc01g017090.2"
"Solyc01g017100.2.1"	"Solyc01g017100.2"
"Solyc01g017110.2.1"	"Solyc01g017110.2"
"Solyc01g017120.1.1"	"Solyc01g017120.1"
"Solyc01g017130.1.1"	"Solyc01g017130.1"
"Solyc01g017140.1.1"	"Solyc01g017140.1"
"Solyc01g017145.1.1"	"Solyc01g017145.1"
"Solyc01g017150.1.1"	"Solyc01g017150.1"
"Solyc01g017160.2.1"	"Solyc01g017160.2"
"Solyc01g017170.1.1"	"Solyc01g017170.1"
"Solyc01g017180.3.1"	"Solyc01g017180.3"
"Solyc01g017200.2.1"	"Solyc01g017200.2"
"Solyc01g017210.1.1"	"Solyc01g017210.1"
"Solyc01g017220.2.1"	"Solyc01g017220.2"
"Solyc01g017230.2.1"	"Solyc01g017230.2"
"Solyc01g017240.1.1"	"Solyc01g017240.1"
"Solyc01g017250.1.1"	"Solyc01g017250.1"
"Solyc01g017260.1.1"	"Solyc01g017260.1"
"Solyc01g017280.1.1"	"Solyc01g017280.1"
"Solyc01g017290.1.1"	"Solyc01g017290.1"
"Solyc01g017300.2.1"	"Solyc01g017300.2"
"Solyc01g017320.1.1"	"Solyc01g017320.1"
"Solyc01g017330.3.1"	"Solyc01g017330.3"
"Solyc01g017360.3.1"	"Solyc01g017360.3"
"Solyc01g017370.2.1"	"Solyc01g017370.2"
"Solyc01g017380.1.1"	"Solyc01g017380.1"
"Solyc01g017390.1.1"	"Solyc01g017390.1"
"Solyc01g017410.3.1"	"Solyc01g017410.3"
"Solyc01g017420.1.1"	"Solyc01g017420.1"
"Solyc01g017430.1.1"	"Solyc01g017430.1"
"Solyc01g017440.1.1"	"Solyc01g017440.1"
"Solyc01g017450.1.1"	"Solyc01g017450.1"
"Solyc01g017460.3.1"	"Solyc01g017460.3"
"Solyc01g017470.3.1"	"Solyc01g017470.3"
"Solyc01g017480.1.1"	"Solyc01g017480.1"
"Solyc01g017510.1.1"	"Solyc01g017510.1"
"Solyc01g017520.1.1"	"Solyc01g017520.1"
"Solyc01g017530.1.1"	"Solyc01g017530.1"
"Solyc01g017535.1.1"	"Solyc01g017535.1"
"Solyc01g017540.2.1"	"Solyc01g017540.2"
"MSTRG.812.1"	"MSTRG.812"
"MSTRG.812.2"	"MSTRG.812"
"Solyc01g017560.3.1"	"MSTRG.813"
"MSTRG.813.2"	"MSTRG.813"
"Solyc01g017565.1.1"	"Solyc01g017565.1"
